NAME,B01003_001E,C17002_002E,C17002_003E,B03002_003E,B03002_012E,B25044_003E,B25044_010E,state,county,tract,block group,total_pop,pct_poverty_proxy,pct_minority,pct_hispanic,pct_no_vehicle,GEOID
Block Group 1; Census Tract 9.08; Bernalillo County; New Mexico,1239,162,204,29,1097,0,0,35,001,000908,1,1239,29.539951573849876,97.65940274414851,88.53914447134787,0.0,350010009081
Block Group 2; Census Tract 9.08; Bernalillo County; New Mexico,730,250,97,79,521,0,62,35,001,000908,2,730,47.534246575342465,89.17808219178083,71.36986301369863,8.493150684931507,350010009082
Block Group 3; Census Tract 9.08; Bernalillo County; New Mexico,1451,1051,79,53,1260,0,41,35,001,000908,3,1451,77.87732598208133,96.3473466574776,86.83666436940042,2.8256374913852516,350010009083
Block Group 4; Census Tract 9.08; Bernalillo County; New Mexico,1487,102,303,62,1198,0,183,35,001,000908,4,1487,27.236045729657025,95.83053127101546,80.56489576328177,12.30665770006725,350010009084
Block Group 1; Census Tract 11.01; Bernalillo County; New Mexico,1249,54,41,765,309,56,17,35,001,001101,1,1249,7.606084867894316,38.75100080064051,24.739791833466775,5.844675740592474,350010011011
Block Group 2; Census Tract 11.01; Bernalillo County; New Mexico,593,0,0,334,177,0,0,35,001,001101,2,593,0.0,43.676222596964585,29.848229342327148,0.0,350010011012
Block Group 3; Census Tract 11.01; Bernalillo County; New Mexico,2180,51,446,1166,776,45,0,35,001,001101,3,2180,22.798165137614678,46.513761467889914,35.59633027522936,2.064220183486239,350010011013
Block Group 1; Census Tract 11.02; Bernalillo County; New Mexico,613,0,30,469,120,0,0,35,001,001102,1,613,4.893964110929853,23.491027732463298,19.575856443719413,0.0,350010011021
Block Group 2; Census Tract 11.02; Bernalillo County; New Mexico,853,40,19,540,216,0,20,35,001,001102,2,853,6.916764361078546,36.694021101992966,25.32239155920281,2.3446658851113718,350010011022
Block Group 3; Census Tract 11.02; Bernalillo County; New Mexico,1367,257,360,202,917,0,108,35,001,001102,3,1367,45.135332845647405,85.22311631309437,67.08119970738844,7.900512070226775,350010011023
Block Group 1; Census Tract 12.01; Bernalillo County; New Mexico,747,40,27,585,135,8,0,35,001,001201,1,747,8.969210174029453,21.68674698795181,18.072289156626507,1.07095046854083,350010012011
Block Group 2; Census Tract 12.01; Bernalillo County; New Mexico,1866,1031,273,373,1001,0,149,35,001,001201,2,1866,69.88210075026795,80.010718113612,53.64415862808146,7.984994640943194,350010012012
Block Group 3; Census Tract 12.01; Bernalillo County; New Mexico,807,94,40,387,328,0,47,35,001,001201,3,807,16.60470879801735,52.04460966542751,40.644361833952914,5.8240396530359355,350010012013
Block Group 4; Census Tract 12.01; Bernalillo County; New Mexico,520,13,160,226,262,0,59,35,001,001201,4,520,33.26923076923077,56.53846153846154,50.38461538461539,11.346153846153847,350010012014
Block Group 1; Census Tract 12.02; Bernalillo County; New Mexico,1188,63,348,242,812,0,0,35,001,001202,1,1188,34.5959595959596,79.62962962962963,68.35016835016835,0.0,350010012021
Block Group 2; Census Tract 12.02; Bernalillo County; New Mexico,1845,123,299,396,1231,15,12,35,001,001202,2,1845,22.872628726287264,78.53658536585367,66.72086720867209,1.4634146341463417,350010012022
Block Group 1; Census Tract 13; Bernalillo County; New Mexico,811,310,122,50,736,44,3,35,001,001300,1,811,53.2675709001233,93.83477188655979,90.7521578298397,5.7953144266337855,350010013001
Block Group 2; Census Tract 13; Bernalillo County; New Mexico,1475,230,460,191,1074,13,0,35,001,001300,2,1475,46.779661016949156,87.05084745762713,72.8135593220339,0.8813559322033898,350010013002
Block Group 3; Census Tract 13; Bernalillo County; New Mexico,673,58,68,126,349,19,0,35,001,001300,3,673,18.7221396731055,81.2778603268945,51.857355126300156,2.823179791976226,350010013003
Block Group 4; Census Tract 13; Bernalillo County; New Mexico,1417,46,17,82,1245,57,17,35,001,001300,4,1417,4.446012702893437,94.21312632321806,87.86167960479887,5.222300635144672,350010013004
Block Group 1; Census Tract 14; Bernalillo County; New Mexico,821,239,102,114,664,20,74,35,001,001400,1,821,41.534713763702804,86.11449451887941,80.87697929354447,11.449451887941535,350010014001
Block Group 2; Census Tract 14; Bernalillo County; New Mexico,1098,46,250,273,701,23,89,35,001,001400,2,1098,26.958105646630237,75.13661202185793,63.84335154826958,10.200364298724955,350010014002
Block Group 1; Census Tract 15; Bernalillo County; New Mexico,772,80,56,409,263,35,57,35,001,001500,1,772,17.616580310880828,47.020725388601036,34.067357512953365,11.917098445595855,350010015001
Block Group 2; Census Tract 15; Bernalillo County; New Mexico,2077,251,382,336,1567,0,147,35,001,001500,2,2077,30.47664901299952,83.82282137698603,75.44535387578239,7.077515647568608,350010015002
Block Group 1; Census Tract 17.01; Bernalillo County; New Mexico,1248,100,7,1039,123,0,10,35,001,001701,1,1248,8.573717948717949,16.74679487179487,9.85576923076923,0.8012820512820512,350010017011
Block Group 2; Census Tract 17.01; Bernalillo County; New Mexico,870,164,71,810,30,0,0,35,001,001701,2,870,27.011494252873565,6.896551724137934,3.4482758620689653,0.0,350010017012
Block Group 1; Census Tract 17.02; Bernalillo County; New Mexico,970,81,236,521,212,0,109,35,001,001702,1,970,32.68041237113402,46.28865979381443,21.855670103092784,11.237113402061857,350010017021
Block Group 2; Census Tract 17.02; Bernalillo County; New Mexico,768,97,206,174,211,0,144,35,001,001702,2,768,39.453125,77.34375,27.473958333333332,18.75,350010017022
Block Group 3; Census Tract 17.02; Bernalillo County; New Mexico,609,65,65,191,390,0,21,35,001,001702,3,609,21.34646962233169,68.63711001642037,64.03940886699507,3.4482758620689653,350010017023
Block Group 1; Census Tract 18; Bernalillo County; New Mexico,626,156,42,255,184,0,137,35,001,001800,1,626,31.629392971246006,59.26517571884984,29.39297124600639,21.884984025559106,350010018001
Block Group 2; Census Tract 18; Bernalillo County; New Mexico,1851,0,20,764,655,0,0,35,001,001800,2,1851,1.0804970286331712,58.72501350621286,35.38627768773635,0.0,350010018002
Block Group 1; Census Tract 20; Bernalillo County; New Mexico,1217,79,262,249,637,0,28,35,001,002000,1,1217,28.019720624486443,79.53985209531635,52.341824157765,2.3007395234182417,350010020001
Block Group 2; Census Tract 20; Bernalillo County; New Mexico,1218,465,98,306,906,33,19,35,001,002000,2,1218,46.22331691297209,74.8768472906404,74.38423645320196,4.269293924466338,350010020002
Block Group 1; Census Tract 21; Bernalillo County; New Mexico,1705,184,285,568,754,0,522,35,001,002100,1,1705,27.50733137829912,66.68621700879766,44.22287390029325,30.6158357771261,350010021001
Block Group 1; Census Tract 22; Bernalillo County; New Mexico,1627,107,261,687,624,0,351,35,001,002200,1,1627,22.618315918869083,57.77504609711125,38.35279655808236,21.573448063921326,350010022001
Block Group 2; Census Tract 22; Bernalillo County; New Mexico,742,40,113,236,369,19,48,35,001,002200,2,742,20.619946091644206,68.19407008086253,49.73045822102426,9.029649595687331,350010022002
Block Group 3; Census Tract 22; Bernalillo County; New Mexico,1004,25,10,776,104,0,0,35,001,002200,3,1004,3.48605577689243,22.709163346613547,10.358565737051793,0.0,350010022003
Block Group 1; Census Tract 23.01; Bernalillo County; New Mexico,411,5,0,0,411,39,0,35,001,002301,1,411,1.2165450121654502,100.0,100.0,9.48905109489051,350010023011
Block Group 2; Census Tract 23.01; Bernalillo County; New Mexico,1440,150,75,6,1434,0,33,35,001,002301,2,1440,15.625,99.58333333333333,99.58333333333333,2.2916666666666665,350010023012
Block Group 1; Census Tract 23.02; Bernalillo County; New Mexico,1372,172,20,34,1331,38,0,35,001,002302,1,1372,13.994169096209912,97.52186588921283,97.01166180758017,2.7696793002915454,350010023021
Block Group 2; Census Tract 23.02; Bernalillo County; New Mexico,1806,40,103,83,1490,10,0,35,001,002302,2,1806,7.918050941306755,95.40420819490588,82.50276854928018,0.5537098560354374,350010023022
Block Group 1; Census Tract 23.03; Bernalillo County; New Mexico,1325,137,12,156,1128,66,0,35,001,002303,1,1325,11.245283018867925,88.22641509433963,85.13207547169812,4.981132075471698,350010023031
Block Group 2; Census Tract 23.03; Bernalillo County; New Mexico,1295,5,238,187,1108,23,0,35,001,002303,2,1295,18.764478764478763,85.55984555984556,85.55984555984556,1.7760617760617758,350010023032
Block Group 1; Census Tract 24.01; Bernalillo County; New Mexico,1764,65,78,226,1478,46,19,35,001,002401,1,1764,8.106575963718821,87.18820861678005,83.78684807256236,3.6848072562358274,350010024011
Block Group 2; Census Tract 24.01; Bernalillo County; New Mexico,806,126,174,43,740,18,39,35,001,002401,2,806,37.220843672456574,94.6650124069479,91.81141439205956,7.07196029776675,350010024012
Block Group 3; Census Tract 24.01; Bernalillo County; New Mexico,2038,46,238,237,1761,0,0,35,001,002401,3,2038,13.935230618253188,88.37095191364082,86.40824337585869,0.0,350010024013
Block Group 1; Census Tract 24.03; Bernalillo County; New Mexico,900,0,112,238,642,0,31,35,001,002403,1,900,12.444444444444445,73.55555555555556,71.33333333333334,3.4444444444444446,350010024031
Block Group 2; Census Tract 24.03; Bernalillo County; New Mexico,2777,737,3,323,2380,0,0,35,001,002403,2,2777,26.64746128916097,88.36874324810947,85.70399711919337,0.0,350010024032
Block Group 3; Census Tract 24.03; Bernalillo County; New Mexico,1481,503,46,416,1065,46,0,35,001,002403,3,1481,37.069547602970964,71.91087103308575,71.91087103308575,3.1060094530722484,350010024033
Block Group 1; Census Tract 24.04; Bernalillo County; New Mexico,1329,19,555,52,1256,39,0,35,001,002404,1,1329,43.190368698269374,96.08728367193379,94.5071482317532,2.9345372460496613,350010024041
Block Group 2; Census Tract 24.04; Bernalillo County; New Mexico,893,120,162,47,776,13,0,35,001,002404,2,893,31.57894736842105,94.73684210526316,86.89809630459126,1.4557670772676372,350010024042
Block Group 3; Census Tract 24.04; Bernalillo County; New Mexico,1233,133,83,112,745,24,6,35,001,002404,3,1233,17.51824817518248,90.91646390916463,60.42173560421735,2.4330900243309004,350010024043
Block Group 1; Census Tract 27; Bernalillo County; New Mexico,2010,14,90,439,1391,6,91,35,001,002700,1,2010,5.17412935323383,78.1592039800995,69.20398009950249,4.82587064676617,350010027001
Block Group 2; Census Tract 27; Bernalillo County; New Mexico,2488,249,108,1370,736,40,116,35,001,002700,2,2488,14.34887459807074,44.935691318327976,29.581993569131832,6.270096463022508,350010027002
Block Group 1; Census Tract 29; Bernalillo County; New Mexico,1460,227,244,447,851,13,0,35,001,002900,1,1460,32.26027397260274,69.3835616438356,58.28767123287671,0.8904109589041096,350010029001
Block Group 2; Census Tract 29; Bernalillo County; New Mexico,889,204,310,183,614,0,39,35,001,002900,2,889,57.8177727784027,79.41507311586051,69.06636670416198,4.386951631046119,350010029002
Block Group 3; Census Tract 29; Bernalillo County; New Mexico,1151,34,20,216,851,0,14,35,001,002900,3,1151,4.691572545612511,81.23370981754996,73.93570807993049,1.2163336229365769,350010029003
Block Group 1; Census Tract 30.01; Bernalillo County; New Mexico,1041,18,34,760,250,38,0,35,001,003001,1,1041,4.99519692603266,26.99327569644573,24.015369836695484,3.6503362151777137,350010030011
Block Group 2; Census Tract 30.01; Bernalillo County; New Mexico,882,131,186,404,380,17,132,35,001,003001,2,882,35.941043083900226,54.19501133786848,43.08390022675737,16.89342403628118,350010030012
Block Group 3; Census Tract 30.01; Bernalillo County; New Mexico,973,256,178,354,502,0,198,35,001,003001,3,973,44.60431654676259,63.61767728674204,51.59301130524152,20.349434737923946,350010030013
Block Group 4; Census Tract 30.01; Bernalillo County; New Mexico,1626,72,47,626,909,34,0,35,001,003001,4,1626,7.318573185731856,61.50061500615006,55.904059040590404,2.091020910209102,350010030014
Block Group 1; Census Tract 30.02; Bernalillo County; New Mexico,1762,52,70,946,586,11,10,35,001,003002,1,1762,6.9239500567536885,46.31101021566402,33.257661748013625,1.191827468785471,350010030021
Block Group 2; Census Tract 30.02; Bernalillo County; New Mexico,2098,46,178,791,1162,8,0,35,001,003002,2,2098,10.676835081029552,62.297426120114395,55.38608198284079,0.3813155386081983,350010030022
Block Group 1; Census Tract 31; Bernalillo County; New Mexico,1178,79,0,776,358,98,35,35,001,003100,1,1178,6.706281833616298,34.125636672325975,30.390492359932086,11.29032258064516,350010031001
Block Group 2; Census Tract 31; Bernalillo County; New Mexico,1464,72,0,716,678,11,0,35,001,003100,2,1464,4.918032786885246,51.09289617486339,46.31147540983606,0.7513661202185792,350010031002
Block Group 1; Census Tract 32.01; Bernalillo County; New Mexico,1942,127,72,739,1077,0,32,35,001,003201,1,1942,10.247167868177137,61.94644696189495,55.458290422245106,1.6477857878475797,350010032011
Block Group 2; Census Tract 32.01; Bernalillo County; New Mexico,926,201,74,190,442,43,0,35,001,003201,2,926,29.697624190064797,79.48164146868251,47.73218142548596,4.643628509719223,350010032012
Block Group 1; Census Tract 32.02; Bernalillo County; New Mexico,1350,66,62,394,890,0,23,35,001,003202,1,1350,9.481481481481481,70.81481481481482,65.92592592592592,1.7037037037037037,350010032021
Block Group 2; Census Tract 32.02; Bernalillo County; New Mexico,1224,208,0,398,700,56,0,35,001,003202,2,1224,16.99346405228758,67.48366013071896,57.18954248366013,4.57516339869281,350010032022
Block Group 3; Census Tract 32.02; Bernalillo County; New Mexico,1811,32,421,1199,612,0,0,35,001,003202,3,1811,25.013804527885146,33.79348426283821,33.793484262838206,0.0,350010032023
Block Group 4; Census Tract 32.02; Bernalillo County; New Mexico,491,190,88,137,305,0,42,35,001,003202,4,491,56.61914460285132,72.09775967413442,62.11812627291242,8.55397148676171,350010032024
Block Group 1; Census Tract 34; Bernalillo County; New Mexico,1484,287,244,420,780,12,111,35,001,003400,1,1484,35.78167115902965,71.69811320754718,52.56064690026954,8.288409703504044,350010034001
Block Group 2; Census Tract 34; Bernalillo County; New Mexico,1009,63,271,133,647,0,16,35,001,003400,2,1009,33.10208126858276,86.81863230921705,64.12289395441032,1.5857284440039643,350010034002
Block Group 3; Census Tract 34; Bernalillo County; New Mexico,1411,152,125,458,741,20,168,35,001,003400,3,1411,19.631467044649185,67.54075124025513,52.51594613749114,13.32388377037562,350010034003
Block Group 1; Census Tract 35.01; Bernalillo County; New Mexico,1816,310,59,360,1168,0,17,35,001,003501,1,1816,20.319383259911895,80.1762114537445,64.31718061674009,0.9361233480176211,350010035011
Block Group 2; Census Tract 35.01; Bernalillo County; New Mexico,1089,42,75,328,753,0,0,35,001,003501,2,1089,10.743801652892563,69.88062442607897,69.14600550964187,0.0,350010035012
Block Group 3; Census Tract 35.01; Bernalillo County; New Mexico,1929,65,116,994,902,18,0,35,001,003501,3,1929,9.383100051840332,48.47071021254536,46.759979263867294,0.9331259720062209,350010035013
Block Group 1; Census Tract 35.02; Bernalillo County; New Mexico,1286,58,0,629,507,0,0,35,001,003502,1,1286,4.5101088646967336,51.08864696734059,39.42457231726283,0.0,350010035021
Block Group 2; Census Tract 35.02; Bernalillo County; New Mexico,1412,42,0,687,630,0,0,35,001,003502,2,1412,2.974504249291785,51.345609065155806,44.61756373937677,0.0,350010035022
Block Group 3; Census Tract 35.02; Bernalillo County; New Mexico,1171,0,303,597,504,0,0,35,001,003502,3,1171,25.875320239111872,49.01793339026474,43.0401366353544,0.0,350010035023
Block Group 4; Census Tract 35.02; Bernalillo County; New Mexico,1262,53,2,580,534,0,0,35,001,003502,4,1262,4.3581616481774965,54.04120443740095,42.313787638668785,0.0,350010035024
Block Group 1; Census Tract 36; Bernalillo County; New Mexico,2317,316,253,278,1535,24,63,35,001,003600,1,2317,24.557617608977125,88.00172637030643,66.24946050927925,3.7548554164868366,350010036001
Block Group 2; Census Tract 36; Bernalillo County; New Mexico,2397,140,90,1395,898,21,43,35,001,003600,2,2397,9.595327492699207,41.80225281602002,37.463496036712556,2.6700041718815184,350010036002
Block Group 3; Census Tract 36; Bernalillo County; New Mexico,1527,816,171,241,1286,0,17,35,001,003600,3,1527,64.63654223968565,84.21741977734119,84.21741977734119,1.1132940406024885,350010036003
Block Group 4; Census Tract 36; Bernalillo County; New Mexico,737,36,0,572,104,0,0,35,001,003600,4,737,4.884667571234735,22.388059701492537,14.111261872455902,0.0,350010036004
Block Group 1; Census Tract 37.07; Bernalillo County; New Mexico,1696,105,0,680,274,119,0,35,001,003707,1,1696,6.191037735849057,59.905660377358494,16.15566037735849,7.0165094339622645,350010037071
Block Group 2; Census Tract 37.07; Bernalillo County; New Mexico,807,27,25,322,325,0,0,35,001,003707,2,807,6.443618339529119,60.09913258983891,40.272614622057,0.0,350010037072
Block Group 3; Census Tract 37.07; Bernalillo County; New Mexico,2429,266,601,849,1039,37,35,35,001,003707,3,2429,35.69370111156855,65.04734458624948,42.77480444627419,2.9641827912721284,350010037073
Block Group 1; Census Tract 37.12; Bernalillo County; New Mexico,1049,46,0,609,364,14,0,35,001,003712,1,1049,4.38512869399428,41.94470924690181,34.699714013346046,1.334604385128694,350010037121
Block Group 2; Census Tract 37.12; Bernalillo County; New Mexico,1498,1,14,647,687,0,147,35,001,003712,2,1498,1.0013351134846462,56.80907877169559,45.8611481975968,9.813084112149532,350010037122
